agency,article_id,section,published_at,headline,url,sentiment_score,Aspect,effect_type,impact_type
thairath,1118524,economics,2017-11-06,15 ธ.ค. ลงทะเบียนซิมใหม่ทุกค่าย ต้องตรวจสอบใบหน้า หรือสแกนลายนิ้วมือ,https://www.thairath.co.th/money/economics/thai_economics/1118524,0.55,มาตรการของรัฐ,Short-term,Neutral
thairath,1118672,investment,2017-11-06,"หุ้นไทยปิดตลาดบ่าย ปรับขึ้น 10.27 ดัชนีอยู่ที่ 1,711 จุด",https://www.thairath.co.th/money/investment/capital_market/1118672,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,1118724,economics,2017-11-06,คลัง ย้ำช็อปช่วยชาติคุ้มค่า เรียกความคึกคักกลับมา ให้รอดูครม.อังคารนี้,https://www.thairath.co.th/money/economics/thai_economics/1118724,0.75,มาตรการของรัฐ,Short-term,Positive
thairath,1118699,economics,2017-11-06,'ดีป้า' ลุยจัด 'Asia Digital Expo 2018' เสริมแกร่งผู้ประกอบการยุค 4.0,https://www.thairath.co.th/money/economics/thai_economics/1118699,0.75,เศรษฐกิจไทย,Short-term,Positive
thairath,1118807,economics,2017-11-06,คลัง แจงชัด แจกเงินคนจน เป็นของขวัญปีใหม่ ไม่จริง นำข่าวเก่ามายำ,https://www.thairath.co.th/money/economics/thai_economics/1118807,0.45,มาตรการของรัฐ,Short-term,Neutral
thairath,1118829,economics,2017-11-06,ก๊าซแอลพีจี ยังไม่ขึ้น!! มติ กบง.คงราคาเดือนพ.ย. อยู่ที่ 21.15 บาท/กก.,https://www.thairath.co.th/money/economics/thai_economics/1118829,0.55,ราคาน้ำมันเชื้อเพลิง,Short-term,Neutral
thairath,1118074,personal_finance,2017-11-06,คลังล้วงเงินฝากสกัดเสือนอนกิน,https://www.thairath.co.th/money/personal_finance/financial_planning/1118074,0.55,มาตรการของรัฐ,Long-term,Neutral
thairath,1118915,investment,2017-11-06,ไปต่อ!!,https://www.thairath.co.th/money/investment/capital_market/1118915,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,1118797,personal_finance,2017-11-06,เจ้าของบัญชีแบงก์ ต้องอ่าน แฟร์ไหม? รัฐออกกฎหมายริบเงินฝากเข้าคลัง,https://www.thairath.co.th/money/personal_finance/financial_planning/1118797,0.55,มาตรการของรัฐ,Long-term,Neutral
thairath,1119032,economics,2017-11-07,ชงไฟเขียว “ช็อปช่วยชาติ” คลังเข็นบัตรสวัสดิการรัฐเฟส 2 ช่วยคนจนต่อ,https://www.thairath.co.th/money/economics/thai_economics/1119032,0.75,มาตรการของรัฐ,Short-term,Positive
thairath,1119044,personal_finance,2017-11-07,“สมคิด” จี้แบงก์ลุยอุ้มเอสเอ็มอี,https://www.thairath.co.th/money/personal_finance/financial_planning/1119044,0.65,มาตรการของรัฐ,Short-term,Positive
thairath,1119049,economics,2017-11-07,ผลผลิตข้าวหอมมะลิลดดันราคาพุ่ง,https://www.thairath.co.th/money/economics/thai_economics/1119049,0.55,ราคาสินค้าเกษตร,Short-term,Neutral
thairath,1119050,economics,2017-11-07,ฝัน 20 ปีรายได้แตะ 4 แสน,https://www.thairath.co.th/money/economics/thai_economics/1119050,0.65,เศรษฐกิจไทย,Long-term,Positive
thairath,1119055,economics,2017-11-07,กางตำรา “ปฏิรูปพลังงาน” โปรยยาหอมคนไทยได้สิทธิลดค่าใช้จ่าย,https://www.thairath.co.th/money/economics/thai_economics/1119055,0.75,มาตรการของรัฐ,Long-term,Positive
thairath,1119060,economics,2017-11-07,เปิดลงทะเบียนซิมพิสูจน์ “อัตลักษณ์”,https://www.thairath.co.th/money/economics/thai_economics/1119060,0.45,เศรษฐกิจไทย,Short-term,Neutral
thairath,1119065,economics,2017-11-07,ตรึงราคาขายปลีก “แอลพีจี” แม่บ้านโล่งอกรายจ่ายลด!,https://www.thairath.co.th/money/economics/thai_economics/1119065,0.55,ราคาสินค้าเกษตร,Short-term,Neutral
thairath,1119069,economics,2017-11-07,ชวนสายเที่ยวทั่วโลกสัมผัสวิถีไทย,https://www.thairath.co.th/money/economics/thai_economics/1119069,0.4,เศรษฐกิจไทย,Long-term,Negative
thairath,1119074,economics,2017-11-07,ดัชนี “ร้อนแรงอย่างมาก”,https://www.thairath.co.th/money/economics/thai_economics/1119074,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,1119079,economics,2017-11-07,ลุ้น “มิตซุย” ทุ่มงบลุยรถไฟฟ้า,https://www.thairath.co.th/money/economics/thai_economics/1119079,0.75,เศรษฐกิจไทย,Long-term,Positive
thairath,1119082,economics,2017-11-07,บวท.ยันตรวจสภาพอากาศทุกชั่วโมง ผู้โดยสารมั่นใจได้ลมแรงยังรับมือไหว,https://www.thairath.co.th/money/economics/thai_economics/1119082,0.5,สังคม/ความมั่นคง,Short-term,Neutral
thairath,1119100,investment,2017-11-07,"เริ่มขยับ! ทองไทยเปิดตลาดปรับขึ้น 100 รูปพรรณขายบาทละ 20,600",https://www.thairath.co.th/money/investment/gold/1119100,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,1119330,investment,2017-11-07,"หุ้นไทยปิดตลาดเช้า ปรับขึ้น 5.91 ดัชนีอยู่ที่ 1,717 จุด",https://www.thairath.co.th/money/investment/capital_market/1119330,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,1119525,economics,2017-11-07,ครม.ไฟเขียวช็อปช่วยชาติ 11 พ.ย.-3 ธ.ค. คาดเงินสะพัดหมื่นล้าน,https://www.thairath.co.th/money/economics/thai_economics/1119525,0.65,มาตรการของรัฐ,Short-term,Positive
thairath,1119564,economics,2017-11-07,กกร. ชี้โรดแม็ป เหลือเวลาไม่มาก มองปรับ ครม.ใหม่ ต้องสานต่องานได้ทันที,https://www.thairath.co.th/money/economics/thai_economics/1119564,0.75,เศรษฐกิจไทย,Short-term,Positive
thairath,1119627,economics,2017-11-07,กรมทางหลวง ปิดสะพานเข้าสนามบินดอนเมือง วันแรกไร้ปัญหา,https://www.thairath.co.th/money/economics/thai_economics/1119627,0.65,สังคม/ความมั่นคง,Short-term,Positive
thairath,1119685,investment,2017-11-07,"หุ้นไทยปิดตลาดบ่าย ปรับขึ้น 1.01 ดัชนีอยู่ที่ 1,712 จุด",https://www.thairath.co.th/money/investment/capital_market/1119685,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,1119772,economics,2017-11-07,ปตท.-บางจาก ขึ้นราคาน้ำมัน 60สต. เว้น E85 ขยับ 40สต. ดีเซลคงเดิม,https://www.thairath.co.th/money/economics/thai_economics/1119772,0.35,ราคาน้ำมันเชื้อเพลิง,Short-term,Negative
thairath,1119850,economics,2017-11-07,มท.1 ติวเข้มตลาดประชารัฐ 9 ประเภท เปิดโอกาสสร้างงานให้ชุมชนมั่นคง,https://www.thairath.co.th/money/economics/thai_economics/1119850,0.85,มาตรการของรัฐ,Short-term,Positive
thairath,1119157,economics,2017-11-07,รหัสลับประชาธิปไตย ไข! วิกฤติประเทศไทย,https://www.thairath.co.th/money/economics/thai_economics/1119157,0.65,เศรษฐกิจไทย,Long-term,Positive
thairath,1119890,investment,2017-11-07,หุ้นค้าปลีกสดใส!!,https://www.thairath.co.th/money/investment/capital_market/1119890,0.75,เศรษฐกิจไทย,Short-term,Positive
thairath,1120069,economics,2017-11-08,10 เดือนไทยส่งออกข้าว 9.58 ล้านตัน,https://www.thairath.co.th/money/economics/thai_economics/1120069,0.75,ราคาสินค้าเกษตร,Short-term,Positive
thairath,1120072,economics,2017-11-08,"ครม.เด้งรับ ฮ่องกงตั้งสำนักงานในไทย จัดให้ ""กฎหมายพิเศษ""",https://www.thairath.co.th/money/economics/thai_economics/1120072,0.75,เศรษฐกิจไทย,Long-term,Positive
thairath,1120075,economics,2017-11-08,คุณแม่ประกันสังคมเฮ ได้เงินเลี้ยงลูก,https://www.thairath.co.th/money/economics/thai_economics/1120075,0.75,มาตรการของรัฐ,Long-term,Positive
